09:56:55.835 [INFO ] [magicValues     ] 마법 값 탐지 시작  {"projectRoot":"D:\\myRoom"}
09:56:55.896 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/ChristmasTree.tsx"}
09:56:55.896 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/ChristmasTree.tsx"}
09:56:55.896 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/ChristmasTree.tsx"}
09:56:55.896 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/ChristmasTree.tsx"}
09:56:55.896 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/ChristmasTree.tsx"}
09:56:55.896 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/ChristmasTree.tsx"}
09:56:55.896 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/ChristmasTree.tsx"}
09:56:55.896 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/ChristmasTree.tsx","collected":87,"isInTestFile":false}
09:56:55.900 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/ForestLights.tsx"}
09:56:55.900 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/ForestLights.tsx","collected":7,"isInTestFile":false}
09:56:55.901 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"3.0","file":"src/components/snowBackground/FrozenPond.tsx"}
09:56:55.901 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/FrozenPond.tsx"}
09:56:55.902 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/FrozenPond.tsx","collected":3,"isInTestFile":false}
09:56:55.903 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"4.0","file":"src/components/snowBackground/GlassSphere.tsx"}
09:56:55.903 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/GlassSphere.tsx","collected":2,"isInTestFile":false}
09:56:55.904 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"10","file":"src/components/snowBackground/House.tsx"}
09:56:55.904 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.904 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.904 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1.0","file":"src/components/snowBackground/House.tsx"}
09:56:55.904 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1.0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/House.tsx"}
09:56:55.905 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/House.tsx"}
09:56:55.906 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/House.tsx","collected":27,"isInTestFile":false}
09:56:55.909 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/LampPost.tsx"}
09:56:55.910 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/LampPost.tsx","collected":5,"isInTestFile":false}
09:56:55.912 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"10","file":"src/components/snowBackground/Pedestal.tsx"}
09:56:55.912 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/Pedestal.tsx","collected":3,"isInTestFile":false}
09:56:55.914 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/Snow.tsx"}
09:56:55.915 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/Snow.tsx"}
09:56:55.916 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/Snow.tsx"}
09:56:55.916 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/Snow.tsx"}
09:56:55.916 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/Snow.tsx"}
09:56:55.916 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/Snow.tsx","collected":9,"isInTestFile":false}
09:56:55.919 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"20","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.919 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"6","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.919 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"5","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"5","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"12","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"7.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"4.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"4.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"8.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.920 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"6.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"100","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"10.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2.0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.921 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/snowBackground/SnowBackground.tsx"}
09:56:55.923 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/SnowBackground.tsx","collected":63,"isInTestFile":false}
09:56:55.926 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/Snowman.tsx"}
09:56:55.926 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/Snowman.tsx"}
09:56:55.926 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/Snowman.tsx"}
09:56:55.926 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/Snowman.tsx"}
09:56:55.927 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/Snowman.tsx","collected":8,"isInTestFile":false}
09:56:55.930 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/snowBackground/Woodpile.tsx"}
09:56:55.931 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/snowBackground/Woodpile.tsx","collected":3,"isInTestFile":false}
09:56:55.933 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/canvas/DayNightButton.tsx","collected":9,"isInTestFile":false}
09:56:55.934 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/canvas/DayNightContext.tsx","collected":17,"isInTestFile":false}
09:56:55.937 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/canvas/SceneContainer.tsx","collected":3,"isInTestFile":false}
09:56:55.939 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/canvas/WeatherButton.tsx","collected":9,"isInTestFile":false}
09:56:55.941 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/canvas/WeatherContext.tsx","collected":5,"isInTestFile":false}
09:56:55.943 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/room/decorations/CatFrames.tsx","collected":1,"isInTestFile":false}
09:56:55.945 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/room/decorations/catTextures.ts","collected":12,"isInTestFile":false}
09:56:55.948 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"4","file":"src/components/room/decorations/IconFrames.tsx"}
09:56:55.948 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/room/decorations/IconFrames.tsx","collected":4,"isInTestFile":false}
09:56:55.950 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.950 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.950 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.950 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.950 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.950 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"8","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"8","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"0","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 문자열 스킵  {"value":"","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 노이즈 문자열 스킵  {"value":"","file":"src/components/room/decorations/iconTextures.ts"}
09:56:55.951 [DEBUG] [magicValues     ] 파일 리터럴 수집 완료  {"file":"src/components/room/decorations/iconTextures.ts","collected":37,"isInTestFile":false}
09:56:55.954 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/WallClock.tsx"}
09:56:55.954 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"12","file":"src/components/room/decorations/WallClock.tsx"}
09:56:55.954 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"2","file":"src/components/room/decorations/WallClock.tsx"}
09:56:55.954 [DEBUG] [magicValues     ] 노이즈 숫자 스킵  {"value":"1","file":"src/components/room/decorations/WallClock.tsx"}
